Student_ID,Name,Email,Preferred_Domain,JEE_Score,Admission_Enquiry
STU09221,Hemangini Sood,hemangini.sood@college.edu,Civil_Engineering,128,BTech
STU09222,Benjamin Arora,benjamin.arora@college.edu,Data_Science,133,BTech
STU09223,Teerth Patel,teerth.patel@college.edu,Data_Science,60,BTech
STU09224,Ikshita Master,ikshita.master@college.edu,Aeronautical_Engineering,102,MTech
STU09225,Chasmum Kapur,chasmum.kapur@college.edu,AI_ML,59,MTech
STU09226,Vritti Karnik,vritti.karnik@college.edu,Mechanical,126,BTech
STU09227,Kevin Kannan,kevin.kannan@college.edu,Cyber_Security,104,BTech
STU09228,Jason Mistry,jason.mistry@college.edu,Electronics,143,BTech
STU09229,Gunbir Mallick,gunbir.mallick@college.edu,IT,79,BTech
STU09230,Falak Sawhney,falak.sawhney@college.edu,AI_ML,135,BTech
STU09231,Jagat Khosla,jagat.khosla@college.edu,Aeronautical_Engineering,287,BTech
STU09232,Ria Palla,ria.palla@college.edu,AI_ML,253,BTech
STU09233,Nicholas Handa,nicholas.handa@college.edu,Cyber_Security,36,MTech
STU09234,Watika Yohannan,watika.yohannan@college.edu,IT,73,BTech
STU09235,Triya Vohra,triya.vohra@college.edu,Cyber_Security,270,BTech
STU09236,Tanveer Majumdar,tanveer.majumdar@college.edu,Electronics,168,BTech
STU09237,Kashish Dutta,kashish.dutta@college.edu,IT,140,BTech
STU09238,Riya Ratti,riya.ratti@college.edu,Mechanical,49,BTech
STU09239,Veda Venkatesh,veda.venkatesh@college.edu,AI_ML,58,BTech
STU09240,Vasatika Warrior,vasatika.warrior@college.edu,Computer_Science,201,BTech
STU09241,Brijesh Balay,brijesh.balay@college.edu,Mechanical,153,BTech
STU09242,Ryan Mishra,ryan.mishra@college.edu,IT,93,BTech
STU09243,Ucchal Gopal,ucchal.gopal@college.edu,AI_ML,100,BTech
STU09244,Mahika Modi,mahika.modi@college.edu,Electronics,101,BTech
STU09245,Ishaan Bala,ishaan.bala@college.edu,IT,46,BTech
STU09246,Warinder Behl,warinder.behl@college.edu,IT,31,BTech
STU09247,Turvi Kibe,turvi.kibe@college.edu,IT,256,BTech
STU09248,Akshay Balakrishnan,akshay.balakrishnan@college.edu,Aeronautical_Engineering,169,BTech
STU09249,Diya Seshadri,diya.seshadri@college.edu,AI_ML,283,BTech
STU09250,Priya Khanna,priya.khanna@college.edu,Mechanical,59,MTech
STU09251,Chatresh Doshi,chatresh.doshi@college.edu,Computer_Science,136,MTech
STU09252,Kalpit Mukherjee,kalpit.mukherjee@college.edu,Computer_Science,64,BTech
STU09253,Gaurangi Devi,gaurangi.devi@college.edu,Computer_Science,91,BTech
STU09254,Nicholas Buch,nicholas.buch@college.edu,Mechanical,64,BTech
STU09255,William Mahajan,william.mahajan@college.edu,Electronics,94,BTech
STU09256,Anthony Brahmbhatt,anthony.brahmbhatt@college.edu,Data_Science,50,BTech
STU09257,Yachana Halder,yachana.halder@college.edu,Electronics,138,BTech
STU09258,Shivansh Khare,shivansh.khare@college.edu,Mechanical,128,BTech
STU09259,Damini Hans,damini.hans@college.edu,Aeronautical_Engineering,164,BTech
STU09260,Nitesh Swamy,nitesh.swamy@college.edu,Data_Science,98,BTech
STU09261,Vasana Oak,vasana.oak@college.edu,IT,100,BTech
STU09262,Tara Nigam,tara.nigam@college.edu,IT,155,MTech
STU09263,Wishi Chand,wishi.chand@college.edu,Civil_Engineering,272,BTech
STU09264,Anmol Tripathi,anmol.tripathi@college.edu,Data_Science,99,BTech
STU09265,Nidra Parmar,nidra.parmar@college.edu,IT,68,BTech
STU09266,Vedhika Sastry,vedhika.sastry@college.edu,AI_ML,90,BTech
STU09267,Farhan Nagar,farhan.nagar@college.edu,AI_ML,115,BTech
STU09268,Ira Nadig,ira.nadig@college.edu,AI_ML,137,BTech
STU09269,Urvashi Chaudhry,urvashi.chaudhry@college.edu,Computer_Science,55,MTech
STU09270,Lopa Dutt,lopa.dutt@college.edu,AI_ML,39,BTech
STU09271,Mohini Chand,mohini.chand@college.edu,Aeronautical_Engineering,94,BTech
STU09272,Oviya Nath,oviya.nath@college.edu,Data_Science,32,BTech
STU09273,Andrew Narasimhan,andrew.narasimhan@college.edu,Computer_Science,152,BTech
STU09274,Ishita Grover,ishita.grover@college.edu,Aeronautical_Engineering,105,BTech
STU09275,Fitan Madan,fitan.madan@college.edu,AI_ML,155,BTech
STU09276,Parth Manne,parth.manne@college.edu,Cyber_Security,133,BTech
STU09277,Veda Naik,veda.naik@college.edu,Aeronautical_Engineering,78,MTech
STU09278,Falak Dhingra,falak.dhingra@college.edu,Computer_Science,70,BTech
STU09279,Banjeet Patel,banjeet.patel@college.edu,Electronics,174,BTech
STU09280,Dayita Atwal,dayita.atwal@college.edu,IT,32,BTech
STU09281,Yahvi Seshadri,yahvi.seshadri@college.edu,Cyber_Security,170,BTech
STU09282,Indira Shere,indira.shere@college.edu,Mechanical,44,BTech
STU09283,Qabil Jha,qabil.jha@college.edu,Civil_Engineering,84,BTech
STU09284,Fiyaz Nanda,fiyaz.nanda@college.edu,AI_ML,123,MTech
STU09285,Liam Naidu,liam.naidu@college.edu,Electronics,96,MTech
STU09286,Ishanvi Konda,ishanvi.konda@college.edu,Computer_Science,174,MTech
STU09287,Aryan Doshi,aryan.doshi@college.edu,Cyber_Security,178,MTech
STU09288,Parth Rai,parth.rai@college.edu,Data_Science,167,BTech
STU09289,Akshay Bhakta,akshay.bhakta@college.edu,IT,124,BTech
STU09290,Ekiya Bhargava,ekiya.bhargava@college.edu,Civil_Engineering,84,BTech
STU09291,Chanakya Bora,chanakya.bora@college.edu,AI_ML,104,BTech
STU09292,Vasatika Jhaveri,vasatika.jhaveri@college.edu,IT,111,BTech
STU09293,Ati Rao,ati.rao@college.edu,Electronics,117,BTech
STU09294,Suhani Batra,suhani.batra@college.edu,Mechanical,59,BTech
STU09295,Warinder Edwin,warinder.edwin@college.edu,Computer_Science,140,BTech
STU09296,Jhalak Dave,jhalak.dave@college.edu,Mechanical,87,BTech
STU09297,Krishna Morar,krishna.morar@college.edu,Electronics,291,BTech
STU09298,Yamini Sur,yamini.sur@college.edu,Civil_Engineering,251,BTech
STU09299,Nakul Anand,nakul.anand@college.edu,Mechanical,132,MTech
STU09300,Shaurya Mandal,shaurya.mandal@college.edu,Cyber_Security,50,BTech
STU09301,Mitesh Biswas,mitesh.biswas@college.edu,Electronics,147,BTech
STU09302,Yatin Roy,yatin.roy@college.edu,IT,168,BTech
STU09303,Pavani Srinivas,pavani.srinivas@college.edu,Mechanical,259,BTech
STU09304,Agastya Das,agastya.das@college.edu,Civil_Engineering,176,MTech
STU09305,Ekapad Narain,ekapad.narain@college.edu,AI_ML,99,BTech
STU09306,Triya Garde,triya.garde@college.edu,Civil_Engineering,213,MTech
STU09307,Jagrati Lad,jagrati.lad@college.edu,Aeronautical_Engineering,145,BTech
STU09308,Bhavya Mitter,bhavya.mitter@college.edu,AI_ML,73,MTech
STU09309,Eta Kaur,eta.kaur@college.edu,Data_Science,212,BTech
STU09310,Vyanjana Chokshi,vyanjana.chokshi@college.edu,IT,67,BTech
STU09311,Amol Rai,amol.rai@college.edu,Aeronautical_Engineering,46,BTech
STU09312,Ryan Oommen,ryan.oommen@college.edu,Data_Science,214,BTech
STU09313,Manthan Murty,manthan.murty@college.edu,Cyber_Security,80,BTech
STU09314,Owen Subramanian,owen.subramanian@college.edu,Electronics,152,BTech
STU09315,Rachita Yadav,rachita.yadav@college.edu,Mechanical,30,MTech
STU09316,Diya Zachariah,diya.zachariah@college.edu,Cyber_Security,176,BTech
STU09317,Zansi Chandran,zansi.chandran@college.edu,Computer_Science,159,BTech
STU09318,Kashish Nagi,kashish.nagi@college.edu,Civil_Engineering,66,MTech
STU09319,Jack Salvi,jack.salvi@college.edu,Aeronautical_Engineering,173,MTech
STU09320,Tarak Lad,tarak.lad@college.edu,AI_ML,270,MTech
STU09321,Alka Jayaraman,alka.jayaraman@college.edu,AI_ML,159,BTech
STU09322,Zaid Tripathi,zaid.tripathi@college.edu,Data_Science,236,BTech
STU09323,Advay Badal,advay.badal@college.edu,Computer_Science,99,BTech
STU09324,Kashish Mane,kashish.mane@college.edu,Mechanical,78,BTech
STU09325,Shivani Date,shivani.date@college.edu,IT,35,BTech
STU09326,Qabil Naidu,qabil.naidu@college.edu,Civil_Engineering,30,BTech
STU09327,Samesh Prabhu,samesh.prabhu@college.edu,IT,171,BTech
STU09328,Tara Bali,tara.bali@college.edu,Civil_Engineering,52,BTech
STU09329,Hritik Vasa,hritik.vasa@college.edu,Aeronautical_Engineering,175,MTech
STU09330,Jeevika Shroff,jeevika.shroff@college.edu,IT,206,BTech
STU09331,Hemal Sethi,hemal.sethi@college.edu,Aeronautical_Engineering,141,BTech
STU09332,Vedant Sibal,vedant.sibal@college.edu,Cyber_Security,72,BTech
STU09333,Karan Dua,karan.dua@college.edu,Civil_Engineering,106,MTech
STU09334,Lila Bhatia,lila.bhatia@college.edu,Aeronautical_Engineering,114,BTech
STU09335,Farhan Dhar,farhan.dhar@college.edu,Cyber_Security,112,BTech
STU09336,Tara Bava,tara.bava@college.edu,Aeronautical_Engineering,91,BTech
STU09337,Pranit Chokshi,pranit.chokshi@college.edu,AI_ML,107,BTech
STU09338,Ryan Bera,ryan.bera@college.edu,Data_Science,42,BTech
STU09339,Urvi Chowdhury,urvi.chowdhury@college.edu,Data_Science,137,BTech
STU09340,Vivaan Biswas,vivaan.biswas@college.edu,Aeronautical_Engineering,87,BTech
STU09341,Jasmit Ravi,jasmit.ravi@college.edu,Civil_Engineering,49,MTech
STU09342,Bhanumati Thakkar,bhanumati.thakkar@college.edu,AI_ML,114,BTech
STU09343,Jalsa Misra,jalsa.misra@college.edu,IT,161,MTech
STU09344,Jeremiah Gour,jeremiah.gour@college.edu,IT,144,BTech
STU09345,Mohammed Mishra,mohammed.mishra@college.edu,AI_ML,127,BTech
STU09346,Vritti Grewal,vritti.grewal@college.edu,IT,123,MTech
STU09347,Teerth Saraf,teerth.saraf@college.edu,AI_ML,50,BTech
STU09348,Turvi Raj,turvi.raj@college.edu,Mechanical,69,BTech
STU09349,Ria Behl,ria.behl@college.edu,Electronics,194,BTech
STU09350,Anusha Manne,anusha.manne@college.edu,Computer_Science,220,BTech
STU09351,Vanya Bail,vanya.bail@college.edu,Civil_Engineering,272,BTech
STU09352,Vaishnavi Nagarajan,vaishnavi.nagarajan@college.edu,Data_Science,130,BTech
STU09353,Dalaja Cheema,dalaja.cheema@college.edu,Mechanical,224,MTech
STU09354,Sanaya Lalla,sanaya.lalla@college.edu,Electronics,110,BTech
STU09355,Ijaya Nadig,ijaya.nadig@college.edu,Cyber_Security,166,BTech
STU09356,Neel Raghavan,neel.raghavan@college.edu,IT,159,BTech
STU09357,Anay Bora,anay.bora@college.edu,IT,74,BTech
STU09358,Samarth Kapadia,samarth.kapadia@college.edu,Cyber_Security,179,BTech
STU09359,Vasatika Gaba,vasatika.gaba@college.edu,AI_ML,111,BTech
STU09360,Harsh Savant,harsh.savant@college.edu,IT,54,BTech
STU09361,Vasatika Sagar,vasatika.sagar@college.edu,IT,174,BTech
STU09362,Jagrati Bhat,jagrati.bhat@college.edu,Aeronautical_Engineering,265,MTech
STU09363,Jeremiah Loyal,jeremiah.loyal@college.edu,Aeronautical_Engineering,147,BTech
STU09364,Oviya Jaggi,oviya.jaggi@college.edu,Mechanical,178,MTech
STU09365,Ekavir Sant,ekavir.sant@college.edu,Electronics,181,BTech
STU09366,Warjas Pandey,warjas.pandey@college.edu,Civil_Engineering,174,BTech
STU09367,Chakradhar Dutt,chakradhar.dutt@college.edu,Electronics,148,MTech
STU09368,Logan Swamy,logan.swamy@college.edu,Mechanical,131,BTech
STU09369,Balhaar Patla,balhaar.patla@college.edu,AI_ML,132,MTech
STU09370,Kalpit Chana,kalpit.chana@college.edu,Civil_Engineering,177,BTech
STU09371,Falguni Yadav,falguni.yadav@college.edu,AI_ML,74,BTech
STU09372,Gaurangi Majumdar,gaurangi.majumdar@college.edu,Civil_Engineering,210,MTech
STU09373,Andrew Dutta,andrew.dutta@college.edu,Computer_Science,38,BTech
STU09374,Neha Seshadri,neha.seshadri@college.edu,Aeronautical_Engineering,132,BTech
STU09375,Tamanna Reddy,tamanna.reddy@college.edu,Mechanical,118,BTech
STU09376,Ekantika Bakshi,ekantika.bakshi@college.edu,Electronics,77,BTech
STU09377,Qushi Prashad,qushi.prashad@college.edu,Electronics,132,BTech
STU09378,Dhruv Raju,dhruv.raju@college.edu,IT,134,BTech
STU09379,Chandran Pillay,chandran.pillay@college.edu,Civil_Engineering,135,BTech
STU09380,Aadi Tara,aadi.tara@college.edu,Civil_Engineering,224,BTech
STU09381,Jack Samra,jack.samra@college.edu,Computer_Science,266,MTech
STU09382,Damyanti Padmanabhan,damyanti.padmanabhan@college.edu,AI_ML,167,BTech
STU09383,Zayan Madan,zayan.madan@college.edu,Civil_Engineering,51,BTech
STU09384,Siya Bhatnagar,siya.bhatnagar@college.edu,Data_Science,138,BTech
STU09385,Bina Dugar,bina.dugar@college.edu,IT,109,BTech
STU09386,Ekapad Dhawan,ekapad.dhawan@college.edu,Aeronautical_Engineering,49,BTech
STU09387,Pallavi Viswanathan,pallavi.viswanathan@college.edu,Cyber_Security,117,BTech
STU09388,Abeer Walla,abeer.walla@college.edu,Civil_Engineering,99,MTech
STU09389,Udarsh Thaker,udarsh.thaker@college.edu,Electronics,45,BTech
STU09390,Falan Sathe,falan.sathe@college.edu,Data_Science,53,BTech
STU09391,Harshil Handa,harshil.handa@college.edu,Mechanical,48,BTech
STU09392,Kala Biswas,kala.biswas@college.edu,Data_Science,88,BTech
STU09393,Krisha Chadha,krisha.chadha@college.edu,Cyber_Security,154,BTech
STU09394,Aarav Apte,aarav.apte@college.edu,Electronics,126,BTech
STU09395,Chavvi Deshmukh,chavvi.deshmukh@college.edu,IT,120,BTech
STU09396,Vasudha Ben,vasudha.ben@college.edu,Computer_Science,30,BTech
STU09397,Tristan Balakrishnan,tristan.balakrishnan@college.edu,Electronics,194,BTech
STU09398,Xalak Devan,xalak.devan@college.edu,Electronics,135,BTech
STU09399,Kritika Sehgal,kritika.sehgal@college.edu,Electronics,136,BTech
STU09400,Reyansh Bhat,reyansh.bhat@college.edu,IT,179,BTech
STU09401,Charita Chana,charita.chana@college.edu,Aeronautical_Engineering,35,BTech
STU09402,Oliver Bhatnagar,oliver.bhatnagar@college.edu,Electronics,75,BTech
STU09403,Jhalak Golla,jhalak.golla@college.edu,Computer_Science,35,BTech
STU09404,Ikbal Gour,ikbal.gour@college.edu,Mechanical,97,BTech
STU09405,Tanvi Bains,tanvi.bains@college.edu,Civil_Engineering,109,MTech
STU09406,Samesh Edwin,samesh.edwin@college.edu,Cyber_Security,146,BTech
STU09407,Mitesh Saxena,mitesh.saxena@college.edu,Computer_Science,95,MTech
STU09408,Sathvik Chada,sathvik.chada@college.edu,IT,136,MTech
STU09409,Ekta Jaggi,ekta.jaggi@college.edu,AI_ML,178,MTech
STU09410,Pallavi Chakrabarti,pallavi.chakrabarti@college.edu,Aeronautical_Engineering,126,BTech
STU09411,Jairaj Bhargava,jairaj.bhargava@college.edu,Aeronautical_Engineering,178,BTech
STU09412,Forum Parmar,forum.parmar@college.edu,AI_ML,143,MTech
STU09413,Dhriti Doshi,dhriti.doshi@college.edu,Computer_Science,140,BTech
STU09414,Jonathan Jayaraman,jonathan.jayaraman@college.edu,Data_Science,82,BTech
STU09415,Gaurav Bera,gaurav.bera@college.edu,AI_ML,242,BTech
STU09416,Arin Chadha,arin.chadha@college.edu,Civil_Engineering,289,BTech
STU09417,Ayaan Vohra,ayaan.vohra@college.edu,AI_ML,109,BTech
STU09418,Chandani Nadkarni,chandani.nadkarni@college.edu,Computer_Science,106,MTech
STU09419,Anirudh Chopra,anirudh.chopra@college.edu,Electronics,39,BTech
STU09420,Chatura Dubey,chatura.dubey@college.edu,IT,173,BTech
STU09421,Sachi Dalal,sachi.dalal@college.edu,Computer_Science,109,BTech
STU09422,Ekansh Ghose,ekansh.ghose@college.edu,AI_ML,133,BTech
STU09423,Aarush Jayaraman,aarush.jayaraman@college.edu,Civil_Engineering,134,MTech
STU09424,Nandini Anne,nandini.anne@college.edu,Cyber_Security,67,BTech
STU09425,Sara Konda,sara.konda@college.edu,Cyber_Security,198,BTech
STU09426,Dhruv Sami,dhruv.sami@college.edu,Aeronautical_Engineering,240,BTech
STU09427,Indrajit Patla,indrajit.patla@college.edu,Mechanical,130,BTech
STU09428,Brijesh Shetty,brijesh.shetty@college.edu,IT,256,BTech
STU09429,Amruta Date,amruta.date@college.edu,Civil_Engineering,285,BTech
STU09430,Pooja Nori,pooja.nori@college.edu,Mechanical,159,BTech
STU09431,Abhiram Rama,abhiram.rama@college.edu,Electronics,128,BTech
STU09432,Aradhana Ravi,aradhana.ravi@college.edu,Cyber_Security,155,MTech
STU09433,Nicholas Raghavan,nicholas.raghavan@college.edu,Aeronautical_Engineering,109,BTech
STU09434,Jalsa Solanki,jalsa.solanki@college.edu,Civil_Engineering,131,BTech
STU09435,Charvi Mani,charvi.mani@college.edu,Data_Science,172,BTech
STU09436,Aadi Srinivasan,aadi.srinivasan@college.edu,IT,54,BTech
STU09437,Zaid Vala,zaid.vala@college.edu,Data_Science,153,BTech
STU09438,Vyanjana Apte,vyanjana.apte@college.edu,Civil_Engineering,40,BTech
STU09439,Patrick Deo,patrick.deo@college.edu,Aeronautical_Engineering,137,MTech
STU09440,Anthony Dey,anthony.dey@college.edu,Aeronautical_Engineering,144,BTech
STU09441,Gabriel Chokshi,gabriel.chokshi@college.edu,Cyber_Security,138,BTech
STU09442,Rishi Randhawa,rishi.randhawa@college.edu,Mechanical,134,BTech
STU09443,Frado Reddy,frado.reddy@college.edu,Electronics,281,BTech
STU09444,Samesh Kurian,samesh.kurian@college.edu,Mechanical,105,BTech
STU09445,Vamakshi Gulati,vamakshi.gulati@college.edu,Electronics,167,MTech
STU09446,Wriddhish Raval,wriddhish.raval@college.edu,AI_ML,173,BTech
STU09447,Samuel Sodhi,samuel.sodhi@college.edu,Mechanical,228,BTech
STU09448,Tamanna Mangal,tamanna.mangal@college.edu,IT,148,BTech
STU09449,Hemang Rai,hemang.rai@college.edu,AI_ML,45,BTech
STU09450,Zayan Ganesh,zayan.ganesh@college.edu,Aeronautical_Engineering,124,BTech
STU09451,Teerth Shere,teerth.shere@college.edu,Aeronautical_Engineering,32,BTech
STU09452,Ekta Nagar,ekta.nagar@college.edu,Data_Science,266,BTech
STU09453,Lila Khurana,lila.khurana@college.edu,Electronics,169,MTech
STU09454,Panini Bal,panini.bal@college.edu,Electronics,207,BTech
STU09455,Yashoda Walia,yashoda.walia@college.edu,Electronics,105,BTech
STU09456,Pratyush Chokshi,pratyush.chokshi@college.edu,IT,50,BTech
STU09457,Anamika Chhabra,anamika.chhabra@college.edu,Computer_Science,166,BTech
STU09458,Yash Gokhale,yash.gokhale@college.edu,Cyber_Security,62,BTech
STU09459,Hemani Sehgal,hemani.sehgal@college.edu,Aeronautical_Engineering,138,BTech
STU09460,Vrinda Panchal,vrinda.panchal@college.edu,AI_ML,208,BTech
STU09461,Amruta Gara,amruta.gara@college.edu,Civil_Engineering,162,BTech
STU09462,Vedant Varty,vedant.varty@college.edu,IT,152,MTech
STU09463,Xalak Subramaniam,xalak.subramaniam@college.edu,AI_ML,84,MTech
STU09464,Bahadurjit Mani,bahadurjit.mani@college.edu,Civil_Engineering,39,MTech
STU09465,Mohini Bhat,mohini.bhat@college.edu,Civil_Engineering,296,BTech
STU09466,Daksha Saini,daksha.saini@college.edu,IT,149,BTech
STU09467,Neelima Palan,neelima.palan@college.edu,AI_ML,110,BTech
STU09468,Teerth Sarkar,teerth.sarkar@college.edu,Electronics,97,BTech
STU09469,Umang Raj,umang.raj@college.edu,Computer_Science,36,BTech
STU09470,Isha Setty,isha.setty@college.edu,Computer_Science,100,BTech
STU09471,Udarsh Chaudhari,udarsh.chaudhari@college.edu,Electronics,181,BTech
STU09472,Timothy Madan,timothy.madan@college.edu,Aeronautical_Engineering,60,BTech
STU09473,Arin Mani,arin.mani@college.edu,AI_ML,41,MTech
STU09474,Ridhi Kar,ridhi.kar@college.edu,Electronics,91,BTech
STU09475,Maanav Sachdeva,maanav.sachdeva@college.edu,Aeronautical_Engineering,142,BTech
STU09476,Faraj Gole,faraj.gole@college.edu,Civil_Engineering,50,BTech
STU09477,Sai Sandal,sai.sandal@college.edu,Mechanical,83,BTech
STU09478,Aahana Oommen,aahana.oommen@college.edu,AI_ML,127,BTech
STU09479,Netra Bhargava,netra.bhargava@college.edu,Data_Science,53,BTech
STU09480,Nikita Murty,nikita.murty@college.edu,Electronics,255,BTech
STU09481,Amrita Ganesan,amrita.ganesan@college.edu,Data_Science,74,BTech
STU09482,Lakshit Edwin,lakshit.edwin@college.edu,Mechanical,175,BTech
STU09483,Andrew Peri,andrew.peri@college.edu,Civil_Engineering,235,BTech
STU09484,Zarna Nath,zarna.nath@college.edu,Electronics,101,BTech
STU09485,Falak Bala,falak.bala@college.edu,Cyber_Security,235,BTech
STU09486,Vansha Jani,vansha.jani@college.edu,Cyber_Security,196,BTech
STU09487,Chameli Singh,chameli.singh@college.edu,Computer_Science,207,BTech
STU09488,Ojas Subramaniam,ojas.subramaniam@college.edu,Computer_Science,42,BTech
STU09489,Krishna Ramaswamy,krishna.ramaswamy@college.edu,Electronics,163,BTech
STU09490,Gautam Bansal,gautam.bansal@college.edu,Civil_Engineering,289,BTech
STU09491,Baghyawati Sehgal,baghyawati.sehgal@college.edu,Data_Science,160,BTech
STU09492,Jalsa Kari,jalsa.kari@college.edu,Data_Science,162,BTech
STU09493,Bishakha Thakkar,bishakha.thakkar@college.edu,Electronics,212,MTech
STU09494,Urmi Jayaraman,urmi.jayaraman@college.edu,Civil_Engineering,112,BTech
STU09495,Ekani Gopal,ekani.gopal@college.edu,Mechanical,30,BTech
STU09496,Thomas Murty,thomas.murty@college.edu,Electronics,47,BTech
STU09497,Yachana Ben,yachana.ben@college.edu,Data_Science,172,BTech
